[1;31m[PHY]   put_queue: queue is full
[24.0] Checking tx_Data_request for 802080 times 
[24.0] Checking tx_Data_request for 802081 times 
[24.0] Checking tx_Data_request for 802082 times 
[24.0] Checking tx_Data_request for 802083 times 
[24.0] Checking tx_Data_request for 802084 times 
[24.0] Checking tx_Data_request for 802085 times 
[24.0] Checking tx_Data_request for 802086 times 
[24.0] Checking tx_Data_request for 802087 times 
[24.0] Checking tx_Data_request for 802088 times 
[24.0] Checking tx_Data_request for 802089 times 
[24.0] Checking tx_Data_request for 802090 times 
[24.0] Checking tx_Data_request for 802091 times 
[24.0] Checking tx_Data_request for 802092 times 
[24.0] Checking tx_Data_request for 802093 times 
[24.0] Checking tx_Data_request for 802094 times 
[24.0] Checking tx_Data_request for 802095 times 
[24.0] Checking tx_Data_request for 802096 times 
[24.0] Checking tx_Data_request for 802097 times 
[24.0] Checking tx_Data_request for 802098 times 
[24.0] Checking tx_Data_request for 802099 times 
[24.0] Checking tx_Data_request for 802100 times 
[24.0] Checking tx_Data_request for 802101 times 
[24.0] Checking tx_Data_request for 802102 times 
[24.0] Checking tx_Data_request for 802103 times 
[24.0] Checking tx_Data_request for 802104 times 
[24.0] Checking tx_Data_request for 802105 times 
[24.0] Checking tx_Data_request for 802106 times 
[24.0] Checking tx_Data_request for 802107 times 
[24.0] Checking tx_Data_request for 802108 times 
[24.0] Checking tx_Data_request for 802109 times 
[24.0] Checking tx_Data_request for 802110 times 
[24.0] Checking tx_Data_request for 802111 times 
[24.0] Checking tx_Data_request for 802112 times 
[24.0] Checking tx_Data_request for 802113 times 
[24.0] Checking tx_Data_request for 802114 times 
[24.0] Checking tx_Data_request for 802115 times 
[24.0] Checking tx_Data_request for 802116 times 
[24.0] Checking tx_Data_request for 802117 times 
[24.0] Checking tx_Data_request for 802118 times 
[24.0] Checking tx_Data_request for 802119 times 
[24.0] Checking tx_Data_request for 802120 times 
[24.0] Checking tx_Data_request for 802121 times 
[24.0] Checking tx_Data_request for 802122 times 
[24.0] Checking tx_Data_request for 802123 times 
[24.0] Checking tx_Data_request for 802124 times 
[24.0] Checking tx_Data_request for 802125 times 
[24.0] Checking tx_Data_request for 802126 times 
[24.0] Checking tx_Data_request for 802127 times 
[24.0] Checking tx_Data_request for 802128 times 
[24.0] Checking tx_Data_request for 802129 times 
[24.0] Checking tx_Data_reques[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mt for 802130 times 
[24.0] Checking tx_Data_request for 802131 times 
[24.0] Checking tx_Data_request for 802132 times 
[24.0] Checking tx_Data_request for 802133 times 
[24.0] Checking tx_Data_request for 802134 times 
[24.0] Checking tx_Data_request for 802135 times 
[24.0] Checking tx_Data_request for 802136 times 
[24.0] Checking tx_Data_request for 802137 times 
[24.0] Checking tx_Data_request for 802138 times 
[24.0] Checking tx_Data_request for 802139 times 
[24.0] Checking tx_Data_request for 802140 times 
[24.0] Checking tx_Data_request for 802141 times 
[24.0] Checking tx_Data_request for 802142 times 
[24.0] Checking tx_Data_request for 802143 times 
[24.0] Checking tx_Data_request for 802144 times 
[24.0] Checking tx_Data_request for 802145 times 
[24.0] Checking tx_Data_request for 802146 times 
[24.0] Checking tx_Data_request for 802147 times 
[24.0] Checking tx_Data_request for 802148 times 
[24.0] Checking tx_Data_request for 802149 times 
[24.0] Checking tx_Data_request for 802150 times 
[24.0] Checking tx_Data_request for 802151 times 
[24.0] Checking tx_Data_request for 802152 times 
[24.0] Checking tx_Data_request for 802153 times 
[24.0] Checking tx_Data_request for 802154 times 
[24.0] Checking tx_Data_request for 802155 times 
[24.0] Checking tx_Data_request for 802156 times 
[24.0] Checking tx_Data_request for 802157 times 
[24.0] Checking tx_Data_request for 802158 times 
[24.0] Checking tx_Data_request for 802159 times 
[24.0] Checking tx_Data_request for 802160 times 
[24.0] Checking tx_Data_request for 802161 times 
[24.0] Checking tx_Data_request for 802162 times 
[24.0] Checking tx_Data_request for 802163 times 
[24.0] Checking tx_Data_request for 802164 times 
[24.0] Checking tx_Data_request for 802165 times 
[24.0] Checking tx_Data_request for 802166 times 
[24.0] Checking tx_Data_request for 802167 times 
[24.0] Checking tx_Data_request for 802168 times 
[24.0] Checking tx_Data_request for 802169 times 
[24.0] Checking tx_Data_request for 802170 times 
[24.0] Checking tx_Data_request for 802171 times 
[24.0] Checking tx_Data_request for 802172 times 
[24.0] Checking tx_Data_request for 802173 times 
[24.0] Checking tx_Data_request for 802174 times 
[24.0] Checking tx_Data_request for 802175 times 
[24.0] Checking tx_Data_request for 802176 times 
[24.0] Checking tx_Data_request for 802177 times 
[24.0] Checking tx_Data_request for 802178 times 
[24.0] Checking tx_Data_request for 802179 times 
[24.0] Checking tx_Data_request for 802180 times 
[24.0] Checking tx_Data_request for 802181 times 
[24.0] Checking tx_Data_request for 802182 times 
[24.0] Checking tx_Data_request for 802183 times 
[24.0] Checking tx_Data_request for 802184 times 
[24.0] Checking tx_Data_request for 802185 times 
[24.0] Checking tx_Data_request for 802186 times 
[24.0] Checking tx_Data_request for 802187 times 
[24.0] Checking tx_Data_request for 802188 times 
[24.0] Checking tx_Data_request for 802189 times 
[24.0] Checking tx_Data_request for 802190 times 
[24.0] Checking tx_Data_request for 802191 times 
[24.0] Checking tx_Data_request for 802192 times 
[24.0] Checking tx_Data_request for 802193 times 
[24.0] Checking tx_Data_request for 802194 times 
[24.0] Checking tx_Data_request for 802195 times 
[24.0] Checking tx_Data_request for 802196 times 
[24.0] Checking tx_Data_request for 802197 times 
[24.0] Checking tx_Data_request for 802198 times 
[24.0] Checking tx_Data_request for 802199 times 
[24.0] Checking tx_Data_request for 802200 times 
[24.0] Checking tx_Data_request for 802201 times 
[24.0] Checking tx_Data_request for 802202 times 
[24.0] Checking tx_Data_request for 802203 times 
[24.0] Checking tx_Data_request for 802204 times 
[24.0] Checking tx_Data_request for 802205 times 
[24.0] Checking tx_Data_request for 802206 times 
[24.0] Checking tx_Data_request for 802207 times 
[24.0] Checking tx_Data_request for 802208 times 
[24.0] Checking tx_Data_request for 802209 times 
[24.0] Checking tx_Data_request for 802210 times 
[24.0] Checking tx_Data_request for 802211 times 
[24.0] Checking tx_Data_re[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mquest for 802212 times 
[24.0] Checking tx_Data_request for 802213 times 
[24.0] Checking tx_Data_request for 802214 times 
[24.0] Checking tx_Data_request for 802215 times 
[24.0] Checking tx_Data_request for 802216 times 
[24.0] Checking tx_Data_request for 802217 times 
[24.0] Checking tx_Data_request for 802218 times 
[24.0] Checking tx_Data_request for 802219 times 
[24.0] Checking tx_Data_request for 802220 times 
[24.0] Checking tx_Data_request for 802221 times 
[24.0] Checking tx_Data_request for 802222 times 
[24.0] Checking tx_Data_request for 802223 times 
[24.0] Checking tx_Data_request for 802224 times 
[24.0] Checking tx_Data_request for 802225 times 
[24.0] Checking tx_Data_request for 802226 times 
[24.0] Checking tx_Data_request for 802227 times 
[24.0] Checking tx_Data_request for 802228 times 
[24.0] Checking tx_Data_request for 802229 times 
[24.0] Checking tx_Data_request for 802230 times 
[24.0] Checking tx_Data_request for 802231 times 
[24.0] Checking tx_Data_request for 802232 times 
[24.0] Checking tx_Data_request for 802233 times 
[24.0] Checking tx_Data_request for 802234 times 
[24.0] Checking tx_Data_request for 802235 times 
[24.0] Checking tx_Data_request for 802236 times 
[24.0] Checking tx_Data_request for 802237 times 
[24.0] Checking tx_Data_request for 802238 times 
[24.0] Checking tx_Data_request for 802239 times 
[24.0] Checking tx_Data_request for 802240 times 
[24.0] Checking tx_Data_request for 802241 times 
[24.0] Checking tx_Data_request for 802242 times 
[24.0] Checking tx_Data_request for 802243 times 
[24.0] Checking tx_Data_request for 802244 times 
[24.0] Checking tx_Data_request for 802245 times 
[24.0] Checking tx_Data_request for 802246 times 
[24.0] Checking tx_Data_request for 802247 times 
[24.0] Checking tx_Data_request for 802248 times 
[24.0] Checking tx_Data_request for 802249 times 
[24.0] Checking tx_Data_request for 802250 times 
[24.0] Checking tx_Data_request for 802251 times 
[24.0] Checking tx_Data_request for 802252 times 
[24.0] Checking tx_Data_request for 802253 times 
[24.0] Checking tx_Data_request for 802254 times 
[24.0] Checking tx_Data_request for 802255 times 
[24.0] Checking tx_Data_request for 802256 times 
[24.0] Checking tx_Data_request for 802257 times 
[24.0] Checking tx_Data_request for 802258 times 
[24.0] Checking tx_Data_request for 802259 times 
[24.0] Checking tx_Data_request for 802260 times 
[24.0] Checking tx_Data_request for 802261 times 
[24.0] Checking tx_Data_request for 802262 times 
[24.0] Checking tx_Data_request for 802263 times 
[24.0] Checking tx_Data_request for 802264 times 
[24.0] Checking tx_Data_request for 802265 times 
[24.0] Checking tx_Data_request for 802266 times 
[24.0] Checking tx_Data_request for 802267 times 
[24.0] Checking tx_Data_request for 802268 times 
[24.0] Checking tx_Data_request for 802269 times 
[24.0] Checking tx_Data_request for 802270 times 
[24.0] Checking tx_Data_request for 802271 times 
[24.0] Checking tx_Data_request for 802272 times 
[24.0] Checking tx_Data_request for 802273 times 
[24.0] Checking tx_Data_request for 802274 times 
[24.0] Checking tx_Data_request for 802275 times 
[24.0] Checking tx_Data_request for 802276 times 
[24.0] Checking tx_Data_request for 802277 times 
[24.0] Checking tx_Data_request for 802278 times 
[24.0] Checking tx_Data_request for 802279 times 
[24.0] Checking tx_Data_request for 802280 times 
[24.0] Checking tx_Data_request for 802281 times 
[24.0] Checking tx_Data_request for 802282 times 
[24.0] Checking tx_Data_request for 802283 times 
[24.0] Checking tx_Data_request for 802284 times 
[24.0] Checking tx_Data_request for 802285 times 
[24.0] Checking tx_Data_request for 802286 times 
[24.0] Checking tx_Data_request for 802287 times 
[24.0] Checking tx_Data_request for 802288 times 
[24.0] Checking tx_Data_request for 802289 times 
[24.0] Checking tx_Data_request for 802290 times 
[24.0] Checking tx_Data_request for 802291 times 
[24.0] Checking tx_Data_request for 802292 times 
[24.0] Checking tx_Data_request for 802293 times 
[24.0] Checking tx_Dat[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0ma_request for 802294 times 
[24.0] Checking tx_Data_request for 802295 times 
[24.0] Checking tx_Data_request for 802296 times 
[24.0] Checking tx_Data_request for 802297 times 
[24.0] Checking tx_Data_request for 802298 times 
[24.0] Checking tx_Data_request for 802299 times 
[24.0] Checking tx_Data_request for 802300 times 
[24.0] Checking tx_Data_request for 802301 times 
[24.0] Checking tx_Data_request for 802302 times 
[24.0] Checking tx_Data_request for 802303 times 
[24.0] Checking tx_Data_request for 802304 times 
[24.0] Checking tx_Data_request for 802305 times 
[24.0] Checking tx_Data_request for 802306 times 
[24.0] Checking tx_Data_request for 802307 times 
[24.0] Checking tx_Data_request for 802308 times 
[24.0] Checking tx_Data_request for 802309 times 
[24.0] Checking tx_Data_request for 802310 times 
[24.0] Checking tx_Data_request for 802311 times 
[24.0] Checking tx_Data_request for 802312 times 
[24.0] Checking tx_Data_request for 802313 times 
[24.0] Checking tx_Data_request for 802314 times 
[24.0] Checking tx_Data_request for 802315 times 
[24.0] Checking tx_Data_request for 802316 times 
[24.0] Checking tx_Data_request for 802317 times 
[24.0] Checking tx_Data_request for 802318 times 
[24.0] Checking tx_Data_request for 802319 times 
[24.0] Checking tx_Data_request for 802320 times 
[24.0] Checking tx_Data_request for 802321 times 
[24.0] Checking tx_Data_request for 802322 times 
[24.0] Checking tx_Data_request for 802323 times 
[24.0] Checking tx_Data_request for 802324 times 
[24.0] Checking tx_Data_request for 802325 times 
[24.0] Checking tx_Data_request for 802326 times 
[24.0] Checking tx_Data_request for 802327 times 
[24.0] Checking tx_Data_request for 802328 times 
[24.0] Checking tx_Data_request for 802329 times 
[24.0] Checking tx_Data_request for 802330 times 
[24.0] Checking tx_Data_request for 802331 times 
[24.0] Checking tx_Data_request for 802332 times 
[24.0] Checking tx_Data_request for 802333 times 
[24.0] Checking tx_Data_request for 802334 times 
[24.0] Checking tx_Data_request for 802335 times 
[24.0] Checking tx_Data_request for 802336 times 
[24.0] Checking tx_Data_request for 802337 times 
[24.0] Checking tx_Data_request for 802338 times 
[24.0] Checking tx_Data_request for 802339 times 
[24.0] Checking tx_Data_request for 802340 times 
[24.0] Checking tx_Data_request for 802341 times 
[24.0] Checking tx_Data_request for 802342 times 
[24.0] Checking tx_Data_request for 802343 times 
[24.0] Checking tx_Data_request for 802344 times 
[24.0] Checking tx_Data_request for 802345 times 
[24.0] Checking tx_Data_request for 802346 times 
[24.0] Checking tx_Data_request for 802347 times 
[24.0] Checking tx_Data_request for 802348 times 
[24.0] Checking tx_Data_request for 802349 times 
[24.0] Checking tx_Data_request for 802350 times 
[24.0] Checking tx_Data_request for 802351 times 
[24.0] Checking tx_Data_request for 802352 times 
[24.0] Checking tx_Data_request for 802353 times 
[24.0] Checking tx_Data_request for 802354 times 
[24.0] Checking tx_Data_request for 802355 times 
[24.0] Checking tx_Data_request for 802356 times 
[24.0] Checking tx_Data_request for 802357 times 
[24.0] Checking tx_Data_request for 802358 times 
[24.0] Checking tx_Data_request for 802359 times 
[24.0] Checking tx_Data_request for 802360 times 
[24.0] Checking tx_Data_request for 802361 times 
[24.0] Checking tx_Data_request for 802362 times 
[24.0] Checking tx_Data_request for 802363 times 
[24.0] Checking tx_Data_request for 802364 times 
[24.0] Checking tx_Data_request for 802365 times 
[24.0] Checking tx_Data_request for 802366 times 
[24.0] Checking tx_Data_request for 802367 times 
[24.0] Checking tx_Data_request for 802368 times 
[24.0] Checking tx_Data_request for 802369 times 
[24.0] Checking tx_Data_request for 802370 times 
[24.0] Checking tx_Data_request for 802371 times 
[24.0] Checking tx_Data_request for 802372 times 
[24.0] Checking tx_Data_request for 802373 times 
[24.0] Checking tx_Data_request for 802374 times 
[24.0] Checking tx_Data_request for 802375 times 
[24.0] Checking tx[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m_Data_request for 802376 times 
[24.0] Checking tx_Data_request for 802377 times 
[24.0] Checking tx_Data_request for 802378 times 
[24.0] Checking tx_Data_request for 802379 times 
[24.0] Checking tx_Data_request for 802380 times 
[24.0] Checking tx_Data_request for 802381 times 
[24.0] Checking tx_Data_request for 802382 times 
[24.0] Checking tx_Data_request for 802383 times 
[24.0] Checking tx_Data_request for 802384 times 
[24.0] Checking tx_Data_request for 802385 times 
[24.0] Checking tx_Data_request for 802386 times 
[24.0] Checking tx_Data_request for 802387 times 
[24.0] Checking tx_Data_request for 802388 times 
[24.0] Checking tx_Data_request for 802389 times 
[24.0] Checking tx_Data_request for 802390 times 
[24.0] Checking tx_Data_request for 802391 times 
[24.0] Checking tx_Data_request for 802392 times 
[24.0] Checking tx_Data_request for 802393 times 
[24.0] Checking tx_Data_request for 802394 times 
[24.0] Checking tx_Data_request for 802395 times 
[24.0] Checking tx_Data_request for 802396 times 
[24.0] Checking tx_Data_request for 802397 times 
[24.0] Checking tx_Data_request for 802398 times 
[24.0] Checking tx_Data_request for 802399 times 
[24.0] Checking tx_Data_request for 802400 times 
[24.0] Checking tx_Data_request for 802401 times 
[24.0] Checking tx_Data_request for 802402 times 
[24.0] Checking tx_Data_request for 802403 times 
[24.0] Checking tx_Data_request for 802404 times 
[24.0] Checking tx_Data_request for 802405 times 
[24.0] Checking tx_Data_request for 802406 times 
[24.0] Checking tx_Data_request for 802407 times 
[24.0] Checking tx_Data_request for 802408 times 
[24.0] Checking tx_Data_request for 802409 times 
[24.0] Checking tx_Data_request for 802410 times 
[24.0] Checking tx_Data_request for 802411 times 
[24.0] Checking tx_Data_request for 802412 times 
[24.0] Checking tx_Data_request for 802413 times 
[24.0] Checking tx_Data_request for 802414 times 
[24.0] Checking tx_Data_request for 802415 times 
[24.0] Checking tx_Data_request for 802416 times 
[24.0] Checking tx_Data_request for 802417 times 
[24.0] Checking tx_Data_request for 802418 times 
[24.0] Checking tx_Data_request for 802419 times 
[24.0] Checking tx_Data_request for 802420 times 
[24.0] Checking tx_Data_request for 802421 times 
[24.0] Checking tx_Data_request for 802422 times 
[24.0] Checking tx_Data_request for 802423 times 
[24.0] Checking tx_Data_request for 802424 times 
[24.0] Checking tx_Data_request for 802425 times 
[24.0] Checking tx_Data_request for 802426 times 
[24.0] Checking tx_Data_request for 802427 times 
[24.0] Checking tx_Data_request for 802428 times 
[24.0] Checking tx_Data_request for 802429 times 
[24.0] Checking tx_Data_request for 802430 times 
[24.0] Checking tx_Data_request for 802431 times 
[24.0] Checking tx_Data_request for 802432 times 
[24.0] Checking tx_Data_request for 802433 times 
[24.0] Checking tx_Data_request for 802434 times 
[24.0] Checking tx_Data_request for 802435 times 
[24.0] Checking tx_Data_request for 802436 times 
[24.0] Checking tx_Data_request for 802437 times 
[24.0] Checking tx_Data_request for 802438 times 
[24.0] Checking tx_Data_request for 802439 times 
[24.0] Checking tx_Data_request for 802440 times 
[24.0] Checking tx_Data_request for 802441 times 
[24.0] Checking tx_Data_request for 802442 times 
[24.0] Checking tx_Data_request for 802443 times 
[24.0] Checking tx_Data_request for 802444 times 
[24.0] Checking tx_Data_request for 802445 times 
[24.0] Checking tx_Data_request for 802446 times 
[24.0] Checking tx_Data_request for 802447 times 
[24.0] Checking tx_Data_request for 802448 times 
[24.0] Checking tx_Data_request for 802449 times 
[24.0] Checking tx_Data_request for 802450 times 
[24.0] Checking tx_Data_request for 802451 times 
[24.0] Checking tx_Data_request for 802452 times 
[24.0] Checking tx_Data_request for 802453 times 
[24.0] Checking tx_Data_request for 802454 times 
[24.0] Checking tx_Data_request for 802455 times 
[24.0] Checking tx_Data_request for 802456 times 
[24.0] Checking tx_Data_request for 802457 times 
[24.0] Checkin[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mg tx_Data_request for 802458 times 
[24.0] Checking tx_Data_request for 802459 times 
[24.0] Checking tx_Data_request for 802460 times 
[24.0] Checking tx_Data_request for 802461 times 
[24.0] Checking tx_Data_request for 802462 times 
[24.0] Checking tx_Data_request for 802463 times 
[24.0] Checking tx_Data_request for 802464 times 
[24.0] Checking tx_Data_request for 802465 times 
[24.0] Checking tx_Data_request for 802466 times 
[24.0] Checking tx_Data_request for 802467 times 
[24.0] Checking tx_Data_request for 802468 times 
[24.0] Checking tx_Data_request for 802469 times 
[24.0] Checking tx_Data_request for 802470 times 
[24.0] Checking tx_Data_request for 802471 times 
[24.0] Checking tx_Data_request for 802472 times 
[24.0] Checking tx_Data_request for 802473 times 
[24.0] Checking tx_Data_request for 802474 times 
[24.0] Checking tx_Data_request for 802475 times 
[24.0] Checking tx_Data_request for 802476 times 
[24.0] Checking tx_Data_request for 802477 times 
[24.0] Checking tx_Data_request for 802478 times 
[24.0] Checking tx_Data_request for 802479 times 
[24.0] Checking tx_Data_request for 802480 times 
[24.0] Checking tx_Data_request for 802481 times 
[24.0] Checking tx_Data_request for 802482 times 
[24.0] Checking tx_Data_request for 802483 times 
[24.0] Checking tx_Data_request for 802484 times 
[24.0] Checking tx_Data_request for 802485 times 
[24.0] Checking tx_Data_request for 802486 times 
[24.0] Checking tx_Data_request for 802487 times 
[24.0] Checking tx_Data_request for 802488 times 
[24.0] Checking tx_Data_request for 802489 times 
[24.0] Checking tx_Data_request for 802490 times 
[24.0] Checking tx_Data_request for 802491 times 
[24.0] Checking tx_Data_request for 802492 times 
[24.0] Checking tx_Data_request for 802493 times 
[24.0] Checking tx_Data_request for 802494 times 
[24.0] Checking tx_Data_request for 802495 times 
[24.0] Checking tx_Data_request for 802496 times 
[24.0] Checking tx_Data_request for 802497 times 
[24.0] Checking tx_Data_request for 802498 times 
[24.0] Checking tx_Data_request for 802499 times 
[24.0] Checking tx_Data_request for 802500 times 
[24.0] Checking tx_Data_request for 802501 times 
[24.0] Checking tx_Data_request for 802502 times 
[24.0] Checking tx_Data_request for 802503 times 
[24.0] Checking tx_Data_request for 802504 times 
[24.0] Checking tx_Data_request for 802505 times 
[24.0] Checking tx_Data_request for 802506 times 
[24.0] Checking tx_Data_request for 802507 times 
[24.0] Checking tx_Data_request for 802508 times 
[24.0] Checking tx_Data_request for 802509 times 
[24.0] Checking tx_Data_request for 802510 times 
[24.0] Checking tx_Data_request for 802511 times 
[24.0] Checking tx_Data_request for 802512 times 
[24.0] Checking tx_Data_request for 802513 times 
[24.0] Checking tx_Data_request for 802514 times 
[24.0] Checking tx_Data_request for 802515 times 
[24.0] Checking tx_Data_request for 802516 times 
[24.0] Checking tx_Data_request for 802517 times 
[24.0] Checking tx_Data_request for 802518 times 
[24.0] Checking tx_Data_request for 802519 times 
[24.0] Checking tx_Data_request for 802520 times 
[24.0] Checking tx_Data_request for 802521 times 
[24.0] Checking tx_Data_request for 802522 times 
[24.0] Checking tx_Data_request for 802523 times 
[24.0] Checking tx_Data_request for 802524 times 
[24.0] Checking tx_Data_request for 802525 times 
[24.0] Checking tx_Data_request for 802526 times 
[24.0] Checking tx_Data_request for 802527 times 
[24.0] Checking tx_Data_request for 802528 times 
[24.0] Checking tx_Data_request for 802529 times 
[24.0] Checking tx_Data_request for 802530 times 
[24.0] Checking tx_Data_request for 802531 times 
[24.0] Checking tx_Data_request for 802532 times 
[24.0] Checking tx_Data_request for 802533 times 
[24.0] Checking tx_Data_request for 802534 times 
[24.0] Checking tx_Data_request for 802535 times 
[24.0] Checking tx_Data_request for 802536 times 
[24.0] Checking tx_Data_request for 802537 times 
[24.0] Checking tx_Data_request for 802538 times 
[24.0] Checking tx_Data_request for 802539 times 
[24.0] Che[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mcking tx_Data_request for 802540 times 
[24.0] Checking tx_Data_request for 802541 times 
[24.0] Checking tx_Data_request for 802542 times 
[24.0] Checking tx_Data_request for 802543 times 
[24.0] Checking tx_Data_request for 802544 times 
[24.0] Checking tx_Data_request for 802545 times 
[24.0] Checking tx_Data_request for 802546 times 
[24.0] Checking tx_Data_request for 802547 times 
[24.0] Checking tx_Data_request for 802548 times 
[24.0] Checking tx_Data_request for 802549 times 
[24.0] Checking tx_Data_request for 802550 times 
[24.0] Checking tx_Data_request for 802551 times 
[24.0] Checking tx_Data_request for 802552 times 
[24.0] Checking tx_Data_request for 802553 times 
[24.0] Checking tx_Data_request for 802554 times 
[24.0] Checking tx_Data_request for 802555 times 
[24.0] Checking tx_Data_request for 802556 times 
[24.0] Checking tx_Data_request for 802557 times 
[24.0] Checking tx_Data_request for 802558 times 
[24.0] Checking tx_Data_request for 802559 times 
[24.0] Checking tx_Data_request for 802560 times 
[24.0] Checking tx_Data_request for 802561 times 
[24.0] Checking tx_Data_request for 802562 times 
[24.0] Checking tx_Data_request for 802563 times 
[24.0] Checking tx_Data_request for 802564 times 
[24.0] Checking tx_Data_request for 802565 times 
[24.0] Checking tx_Data_request for 802566 times 
[24.0] Checking tx_Data_request for 802567 times 
[24.0] Checking tx_Data_request for 802568 times 
[24.0] Checking tx_Data_request for 802569 times 
[24.0] Checking tx_Data_request for 802570 times 
[24.0] Checking tx_Data_request for 802571 times 
[24.0] Checking tx_Data_request for 802572 times 
[24.0] Checking tx_Data_request for 802573 times 
[24.0] Checking tx_Data_request for 802574 times 
[24.0] Checking tx_Data_request for 802575 times 
[24.0] Checking tx_Data_request for 802576 times 
[24.0] Checking tx_Data_request for 802577 times 
[24.0] Checking tx_Data_request for 802578 times 
[24.0] Checking tx_Data_request for 802579 times 
[24.0] Checking tx_Data_request for 802580 times 
[24.0] Checking tx_Data_request for 802581 times 
[24.0] Checking tx_Data_request for 802582 times 
[24.0] Checking tx_Data_request for 802583 times 
[24.0] Checking tx_Data_request for 802584 times 
[24.0] Checking tx_Data_request for 802585 times 
[24.0] Checking tx_Data_request for 802586 times 
[24.0] Checking tx_Data_request for 802587 times 
[24.0] Checking tx_Data_request for 802588 times 
[24.0] Checking tx_Data_request for 802589 times 
[24.0] Checking tx_Data_request for 802590 times 
[24.0] Checking tx_Data_request for 802591 times 
[24.0] Checking tx_Data_request for 802592 times 
[24.0] Checking tx_Data_request for 802593 times 
[24.0] Checking tx_Data_request for 802594 times 
[24.0] Checking tx_Data_request for 802595 times 
[24.0] Checking tx_Data_request for 802596 times 
[24.0] Checking tx_Data_request for 802597 times 
[24.0] Checking tx_Data_request for 802598 times 
[24.0] Checking tx_Data_request for 802599 times 
[24.0] Checking tx_Data_request for 802600 times 
[24.0] Checking tx_Data_request for 802601 times 
[24.0] Checking tx_Data_request for 802602 times 
[24.0] Checking tx_Data_request for 802603 times 
[24.0] Checking tx_Data_request for 802604 times 
[24.0] Checking tx_Data_request for 802605 times 
[24.0] Checking tx_Data_request for 802606 times 
[24.0] Checking tx_Data_request for 802607 times 
[24.0] Checking tx_Data_request for 802608 times 
[24.0] Checking tx_Data_request for 802609 times 
[24.0] Checking tx_Data_request for 802610 times 
[24.0] Checking tx_Data_request for 802611 times 
[24.0] Checking tx_Data_request for 802612 times 
[24.0] Checking tx_Data_request for 802613 times 
[24.0] Checking tx_Data_request for 802614 times 
[24.0] Checking tx_Data_request for 802615 times 
[24.0] Checking tx_Data_request for 802616 times 
[24.0] Checking tx_Data_request for 802617 times 
[24.0] Checking tx_Data_request for 802618 times 
[24.0] Checking tx_Data_request for 802619 times 
[24.0] Checking tx_Data_request for 802620 times 
[24.0] Checking tx_Data_request for 802621 times 
[24.0][1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m Checking tx_Data_request for 802622 times 
[24.0] Checking tx_Data_request for 802623 times 
[24.0] Checking tx_Data_request for 802624 times 
[24.0] Checking tx_Data_request for 802625 times 
[24.0] Checking tx_Data_request for 802626 times 
[24.0] Checking tx_Data_request for 802627 times 
[24.0] Checking tx_Data_request for 802628 times 
[24.0] Checking tx_Data_request for 802629 times 
[24.0] Checking tx_Data_request for 802630 times 
[24.0] Checking tx_Data_request for 802631 times 
[24.0] Checking tx_Data_request for 802632 times 
[24.0] Checking tx_Data_request for 802633 times 
[24.0] Checking tx_Data_request for 802634 times 
[24.0] Checking tx_Data_request for 802635 times 
[24.0] Checking tx_Data_request for 802636 times 
[24.0] Checking tx_Data_request for 802637 times 
[24.0] Checking tx_Data_request for 802638 times 
[24.0] Checking tx_Data_request for 802639 times 
[24.0] Checking tx_Data_request for 802640 times 
[24.0] Checking tx_Data_request for 802641 times 
[24.0] Checking tx_Data_request for 802642 times 
[24.0] Checking tx_Data_request for 802643 times 
[24.0] Checking tx_Data_request for 802644 times 
[24.0] Checking tx_Data_request for 802645 times 
[24.0] Checking tx_Data_request for 802646 times 
[24.0] Checking tx_Data_request for 802647 times 
[24.0] Checking tx_Data_request for 802648 times 
[24.0] Checking tx_Data_request for 802649 times 
[24.0] Checking tx_Data_request for 802650 times 
[24.0] Checking tx_Data_request for 802651 times 
[24.0] Checking tx_Data_request for 802652 times 
[24.0] Checking tx_Data_request for 802653 times 
[24.0] Checking tx_Data_request for 802654 times 
[24.0] Checking tx_Data_request for 802655 times 
[24.0] Checking tx_Data_request for 802656 times 
[24.0] Checking tx_Data_request for 802657 times 
[24.0] Checking tx_Data_request for 802658 times 
[24.0] Checking tx_Data_request for 802659 times 
[24.0] Checking tx_Data_request for 802660 times 
